service_id,uav_type,mask,box_ids,mass_kg,volume_m3,energy_kwh,time_s,reserve_limit
S001,C,9032,"['S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9033,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9034,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9035,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9036,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9037,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9038,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9040,"['S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9041,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9042,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9043,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9044,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9045,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9046,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9048,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9049,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9050,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9056,"['S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9057,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9058,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9059,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9060,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9061,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9062,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9064,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9065,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9066,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9072,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9073,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9074,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9088,"['S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",48.0,0.116,2.2814230167981604,1362.170391878965,0.71482212290023
S001,C,9089,"['S001-MED-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",51.0,0.128,2.324206637117009,1428.170391878965,0.7094741703603739
S001,C,9090,"['S001-MED-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",51.0,0.128,2.324206637117009,1428.170391878965,0.7094741703603739
S001,C,9091,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",54.0,0.14,2.37113940355839,1494.170391878965,0.7036075745552013
S001,C,9092,"['S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9093,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9094,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9095,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9096,"['S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9097,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9098,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9099,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9100,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9101,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9102,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9104,"['S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9105,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9106,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9107,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9108,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9109,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9110,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9112,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9113,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9114,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9120,"['S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9121,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9122,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9123,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9124,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9125,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9126,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9128,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9129,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9130,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9136,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9137,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9138,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9152,"['S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",62.0,0.14300000000000002,2.521154650832634,1428.170391878965,0.6848556686459207
S001,C,9153,"['S001-MED-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9154,"['S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",65.0,0.155,2.5889847934314116,1494.170391878965,0.6763769008210736
S001,C,9155,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",68.0,0.167,2.6647574707646875,1560.170391878965,0.6669053161544141
S001,C,9156,"['S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9157,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9158,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9160,"['S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9161,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9162,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9168,"['S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9169,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9170,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9184,"['S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",76.0,0.17,2.917555936277246,1494.170391878965,0.6353055079653442
S001,C,9185,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,C,9186,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08', 'S001-HYG-01']",79.0,0.182,3.037670039778408,1560.170391878965,0.620291245027699
S001,B,9216,"['S001-FOD-01', 'S001-HYG-01']",14.0,0.063,1.00695552097072,1149.1015218431576,0.74826111975732
S001,C,9216,"['S001-FOD-01', 'S001-HYG-01']",14.0,0.063,1.987632468291034,1230.170391878965,0.7515459414636207
S001,C,9217,"['S001-MED-01', 'S001-FOD-01', 'S001-HYG-01']",17.0,0.07500000000000001,2.0030452836210837,1296.170391878965,0.7496193395473645
S001,C,9218,"['S001-MED-02', 'S001-FOD-01', 'S001-HYG-01']",17.0,0.07500000000000001,2.0030452836210837,1296.170391878965,0.7496193395473645
S001,C,9219,"['S001-MED-01', 'S001-MED-02', 'S001-FOD-01', 'S001-HYG-01']",20.0,0.08700000000000001,2.0201825183593534,1362.170391878965,0.7474771852050808
S001,C,9220,"['S001-WAT-01', 'S001-FOD-01', 'S001-HYG-01']",28.0,0.09,2.074687768651514,1296.170391878965,0.7406640289185608
S001,C,9221,"['S001-MED-01', 'S001-WAT-01', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9222,"['S001-MED-02', 'S001-WAT-01', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9223,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-FOD-01', 'S001-HYG-01']",34.0,0.114,2.1248433981096397,1428.170391878965,0.734394575236295
S001,C,9224,"['S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",28.0,0.09,2.074687768651514,1296.170391878965,0.7406640289185608
S001,C,9225,"['S001-MED-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9226,"['S001-MED-02', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9227,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",34.0,0.114,2.1248433981096397,1428.170391878965,0.734394575236295
S001,C,9228,"['S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,9229,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9230,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9231,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-FOD-01', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,9232,"['S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",28.0,0.09,2.074687768651514,1296.170391878965,0.7406640289185608
S001,C,9233,"['S001-MED-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9234,"['S001-MED-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9235,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",34.0,0.114,2.1248433981096397,1428.170391878965,0.734394575236295
S001,C,9236,"['S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,9237,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9238,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9239,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,9240,"['S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,9241,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9242,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9243,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,9244,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,9245,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,9246,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,9247,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-FOD-01', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,9248,"['S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",28.0,0.09,2.074687768651514,1296.170391878965,0.7406640289185608
S001,C,9249,"['S001-MED-01', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9250,"['S001-MED-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,9251,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",34.0,0.114,2.1248433981096397,1428.170391878965,0.734394575236295
S001,C,9252,"['S001-WAT-01', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,9253,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9254,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9255,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,9256,"['S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,9257,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9258,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,9259,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,9260,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,9261,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,9262,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,9263,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-FOD-01', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
